,custom_adaptation,custom_confidence,custom_score,custom_time
103,"[ 5.11542424 75.77711399 99.88804443 88.08373849 58.         72.58592291
 23.09665781 51.38967332  1.        ]",[0.94372542 0.66836783 0.99375409 0.91637672],41.366527338293,179.99502062797546
104,"[30.3856347  42.80601068 99.88458994 99.15105097 85.         47.77604805
 35.96036009 75.76159648  1.        ]",[0.9613734  0.58688717 0.99893922 0.91199179],88.54398311228351,182.14666223526
105,"[5.85339364e-02 9.89656011e+01 6.92158484e+01 9.36696587e+01
 3.60000000e+01 4.31241174e+01 4.33105623e+01 8.70226138e+01
 0.00000000e+00]",[0.80593546 0.81444901 0.79884082 0.65837442],38.20742574339022,212.48572373390198
106,"[ 2.90445366 88.25760313 92.45012258 94.12220468 94.         41.96163328
 60.58690245 57.73637035  1.        ]",[0.96411273 0.5259229  0.99827158 0.94366905],28.074523275381182,210.16370606422424
107,"[11.30805105 79.59343332 92.17429717 92.74718085 78.43633592 15.64309179
 32.08259331 31.3409385   1.        ]",[0.96340367 0.58457302 0.9977538  0.90096572],46.79313971936608,185.87965273857117
108,"[ 0.8196389  92.99841961 99.56045303 75.15323329 71.         49.35593752
 57.65402893 87.80002308  0.        ]",[0.62487123 0.670067   0.7676487  0.59998866],33.10753297571915,184.30711030960083
109,"[ 0.34120971 97.22591074 60.70450696 84.47099862 51.          8.76766799
 71.36095885 72.29986085  0.        ]",[0.81546494 0.72410702 0.8308295  0.47568714],57.93979338972599,186.6540949344635
110,"[11.56532901 91.14319679 93.74316291 93.83295676 43.         25.64201232
 20.63883593 82.63122122  1.        ]",[0.92548576 0.64154295 0.99842393 0.93050756],32.846012553307276,178.11717867851257
111,"[ 4.22443484 61.20358344 64.62858246 91.17926445 91.         75.75433846
 81.37872839 27.58252737  1.        ]",[0.94936797 0.67494227 0.98381341 0.88234766],87.21300449162214,180.14714431762695
112,"[ 1.07968387 66.85436046 99.95761935 95.81291231 57.         47.76629207
 35.95268528 31.15729927  1.        ]",[0.96250893 0.65284092 0.98950911 0.91612219],38.45479174859804,182.7981550693512
113,"[ 7.15884312 99.12757572 90.39954599 89.9194405  48.         34.86090892
 78.46997773 75.5818521   0.        ]",[0.85199219 0.78995824 0.90910172 0.2797093 ],27.712280901886004,179.83030104637146
114,"[ 3.37835996 90.05996639 88.08942937 96.99833083 65.         34.81037099
 76.09065367 84.04542149  0.        ]",[0.68030556 0.79601968 0.90804797 0.53171936],28.23063336501008,180.12850499153137
115,"[ 0.69008234 98.97485821 54.48795334 93.25507441 78.         17.19448089
 13.56529501 59.46929181  0.        ]",[0.75863048 0.85328578 0.78929168 0.60424284],53.97219638500201,184.17397928237915
116,"[ 3.15583266 96.69528295 95.69404621 62.79284382 25.         35.50469577
 28.77032388 83.54198262  0.        ]",[0.72917426 0.82509295 0.95804113 0.34327478],47.973659685453356,180.98040080070496
117,"[ 0.91822594 88.765879   94.12572949 97.43348661 86.         17.06205208
 26.58432994 18.76998337  1.        ]",[0.96340367 0.63201536 0.99722594 0.92753186],20.59313084045675,184.41083574295044
118,"[ 1.02700679 98.52248506 94.70813808 95.75966479 78.         45.45560848
 46.58128875 51.94140478  1.        ]",[0.96250893 0.54389335 0.9980312  0.95706092],12.036718867122431,181.08708572387695
119,"[ 0.67134172 99.02539925 68.04196211 94.83352261 33.         30.1177437
 72.53835013 82.56430941  0.        ]",[0.82372683 0.87872037 0.90674263 0.54128079],38.77045774771648,180.77873969078064
120,"[ 5.1369624  99.60193049 75.50399501 93.42809691 41.         46.73427888
 83.09068638 82.65228678  0.        ]",[0.76100789 0.87953528 0.97150862 0.29865591],36.602939980295446,181.68400859832764
121,"[24.05489692 97.48522536 98.284143   93.35402782 80.         31.97388983
 73.47717671 80.04881758  0.        ]",[0.73702275 0.82166103 0.8514877  0.4403098 ],34.93150074918674,184.54055404663086
122,"[ 9.88716447 88.91089317 99.96981521 92.94959297 98.          4.50362262
 89.21288398 22.16940385  1.        ]",[0.96411273 0.6593945  0.98372263 0.84067559],28.056863108695097,180.57641625404358
123,"[ 1.89363655 92.11927646 95.24730779 93.17861766 94.         49.66176078
 39.9409704  81.45535142  1.        ]",[0.94903544 0.5026373  0.99880481 0.94366905],21.34843464882516,178.4387834072113
124,"[ 4.69633024 58.33265018 60.64544866 94.79557232 92.          8.05068093
 28.25198604 82.62336052  1.        ]",[0.94624866 0.6470224  0.99580437 0.94366905],90.92265907997961,179.8669376373291
125,"[34.14998391 75.34602506 99.92009669 79.0990592  82.         26.41233632
 59.58433703 58.98255827  1.        ]",[0.95274088 0.5296711  0.99883431 0.93086576],79.78480296202758,176.7759153842926
126,"[ 4.68141132 70.90136122 99.91804357 90.72056988 86.         78.60106577
 34.93148939 56.90040758  1.        ]",[0.94372542 0.56712761 0.99847335 0.93509596],43.14143665186555,184.37156796455383
127,"[ 0.62355544 98.9799264  67.79297109 73.90679743 20.         37.42924392
 15.36020353 75.62009769  0.        ]",[0.76578911 0.81353285 0.95047873 0.45747593],59.94386052312069,182.60540986061096
128,"[ 0.31055794 99.78137645 69.26786901 86.96645974 75.         48.86691588
 61.10069636 71.86606064  0.        ]",[0.79684993 0.7544062  0.67074716 0.56767786],44.294852732201775,181.3438274860382
129,"[ 8.06173119 83.79644754 67.02649967 71.46824741 72.21354183 74.54753656
 32.81283515 82.62104842  1.        ]",[0.93866576 0.61962705 0.99754131 0.92138957],85.77053656639396,184.35157871246338
