cruise speed,illuminance,req_0
2.5183,95.6061,True
0.9888,55.2079,True
4.0783,39.6984,False
2.4031,32.5874,False
3.0819,73.8761,True
4.2609,94.5622,False
3.7721,86.9887,True
4.2896,35.9174,True
0.4345,9.3155,False
2.6556,77.6422,False
3.8325,21.5259,False
3.4046,5.3853,False
2.9284,96.4779,True
0.1129,84.9626,True
1.1946,25.2822,True
0.6635,18.1658,True
1.7043,99.5737,True
1.9118,45.8345,True
4.1098,13.7681,False
1.0785,21.8817,True
2.7299,24.0772,False
1.8768,94.8144,True
0.2189,61.6956,True
2.375,65.2134,False
0.4295,11.0194,True
1.5019,90.9852,True
0.8724,84.7132,True
2.8414,92.302,True
0.6578,44.3925,True
2.3509,33.2237,True
0.845,89.2543,True
0.2826,21.6342,True
1.7624,56.2152,True
2.4557,97.7724,True
1.2978,1.9916,True
1.1886,98.0097,True
0.1501,56.0338,True
1.1259,50.1107,True
1.8391,21.1012,True
4.2564,82.7792,True
2.951,89.8324,True
1.0858,96.9285,True
0.4262,66.1929,True
2.6844,93.304,True
0.4787,14.1814,True
4.3637,61.3272,True
2.2548,90.4891,True
4.1706,37.1575,False
1.5006,98.1855,True
3.4441,0.5971,False
3.743,42.684,True
0.2787,37.5461,True
2.6196,16.1304,False
2.4531,31.733,False
3.9556,72.2162,True
4.8648,1.702,False
3.0931,63.8878,True
3.1342,36.6333,False
2.8602,60.2227,False
4.5919,62.9904,True
1.9849,25.8756,True
0.7259,98.0007,True
3.7813,20.5838,False
3.2048,52.914,False
0.8369,82.7975,True
1.9983,48.6546,True
0.6099,11.3253,True
1.9142,70.3017,True
1.5346,2.528,True
4.4639,12.3993,False
1.0215,35.7076,True
4.6487,50.1209,True
2.4953,80.5308,True
0.2999,60.3469,True
0.9425,91.3495,True
1.2338,49.7928,True
4.5017,79.1568,True
0.2159,94.8498,True
0.4429,68.3555,True
2.1644,25.8109,True
1.1276,35.5955,True
1.1753,25.5314,True
2.3031,9.3265,False
4.7223,30.9862,True
4.2861,50.7959,True
0.7086,62.4237,True
4.1253,43.5556,False
1.9788,73.7834,True
1.1449,99.9777,True
0.5853,27.2464,True
4.6965,86.8195,True
1.7269,28.909,True
3.6768,70.9073,True
1.421,81.7544,True
3.0291,77.0424,True
0.5045,95.4639,True
0.6241,83.4455,True
3.5546,10.9303,False
2.7724,62.4169,True
2.0142,73.4919,True
0.2372,25.0368,True
2.6883,30.0427,True
1.0901,21.3476,True
1.2464,6.3557,True
0.343,46.9981,True
1.1426,55.3772,True
1.6301,27.448,True
2.574,21.2467,True
4.0346,57.1905,False
0.3179,96.5442,True
3.3327,21.8269,True
0.8608,16.9,True
1.9567,31.995,True
2.0402,21.6004,True
1.1399,38.7062,True
3.932,8.7422,False
4.5179,30.7327,True
1.3906,90.0171,True
0.9405,50.2114,True
0.8724,64.8765,True
1.5146,70.1035,True
1.118,34.0715,True
2.5807,19.1199,False
1.2647,56.1462,True
4.532,28.4968,True
0.5677,23.5599,True
4.0469,67.529,True
4.1175,95.1398,True
0.1123,78.3888,True
1.1891,98.8562,True
4.3685,57.0091,True
4.4811,20.4249,False
1.6228,66.8099,True
0.8162,81.2883,True
3.3107,19.6694,False
4.5574,96.7361,True
1.1713,49.6442,True
4.843,12.8677,True
2.4296,42.6875,False
0.5497,73.8114,True
3.4259,90.8336,False
1.6432,97.0622,True
3.7812,32.0513,True
0.513,98.3032,True
1.9128,2.0568,False
0.1559,64.0157,True
3.6362,99.457,False
4.9476,23.4294,False
4.2491,37.0995,False
2.9462,56.0247,True
1.9707,8.2087,True
2.8688,33.3114,True
0.1647,55.8044,True
0.7799,11.5319,False
0.3073,28.189,True
3.4183,48.292,False
1.2014,31.4743,True
0.7333,8.8672,False
1.5063,64.4907,True
2.9647,85.4508,False
0.1336,64.4606,True
1.8927,62.7239,True
2.095,35.288,True
0.7529,66.8045,True
4.0288,34.2909,False
1.8676,1.4723,False
4.4817,25.9089,True
1.0603,74.2069,True
1.5641,12.6173,False
4.8473,11.0684,False
4.1553,53.372,True
1.0604,45.1289,True
2.6014,65.6868,False
3.8535,35.0068,True
2.0045,11.7433,False
3.0161,78.8779,True
0.5218,87.3499,True
2.3615,40.9526,True
1.2953,63.4345,True
4.9092,40.6157,True
4.2801,97.5838,True
0.9142,43.0406,True
4.6956,81.706,False
0.8351,88.8512,True
4.6906,80.6065,True
0.1856,91.4148,True
0.9883,7.9554,True
4.7119,0.8247,False
3.4066,61.9772,True
4.9371,43.2195,True
1.8966,52.879,True
4.4909,59.0279,False
3.3782,60.5661,True
3.0716,32.3079,True
3.5023,94.9698,True
3.336,39.7983,True
0.0266,76.3518,True
2.2749,68.2052,True
1.2174,88.953,True
1.2452,17.2045,False
0.6854,96.8013,True
3.2657,52.5582,True
2.6279,68.9385,False
1.9337,21.7262,True
4.7349,32.8766,False
4.4648,20.2668,False
0.6476,10.8463,True
2.1912,89.4883,True
0.9501,91.769,True
2.6587,12.9271,False
2.447,50.8871,True
3.6323,21.6062,False
1.0928,46.5698,True
2.7188,9.0817,False
3.5557,72.3202,True
4.8594,61.9666,True
2.7103,90.8799,True
0.6965,65.9319,True
3.2969,81.748,True
1.1541,90.8077,True
0.0627,5.0374,True
2.6247,12.8302,False
1.1858,14.9013,True
0.0804,32.5497,True
3.1026,92.0558,False
1.1126,89.5853,True
1.179,24.2921,True
4.2764,78.4718,False
1.3601,70.361,True
3.3997,31.1037,False
3.3543,3.365,False
3.1602,32.0809,True
3.1002,7.0881,False
0.5298,83.2327,True
0.181,9.5189,True
1.8487,73.5066,True
1.6779,44.3749,True
0.171,15.1277,True
4.8066,4.4536,False
1.2514,40.6046,True
4.1656,49.6428,True
1.4996,24.7731,True
3.2431,6.2211,False
0.0934,56.3626,True
1.9165,99.3604,True
2.5257,82.1496,True
4.1435,86.55,False
3.0534,94.685,False
4.0258,90.702,True
2.8407,63.2465,True
2.2995,62.8093,True
3.0507,14.9765,False
4.6566,48.6392,True
1.0528,62.8153,True
2.8336,75.6096,False
3.9682,71.0446,True
4.957,4.042,False
1.6735,26.9349,True
2.2202,75.0938,True
2.354,97.7789,True
1.3866,51.9679,True
3.6799,33.7452,True
2.8494,83.094,False
1.7191,51.4636,True
1.8349,48.8675,True
