,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time
163,[18.05887289  0.21916973  7.1357     11.          1.          0.        ],[0.29323712 0.72943833 0.16475963],299.70400316317017,,,0.8203470706939697
164,[8.23390991 0.02581493 3.3067     7.         1.         0.        ],[0.63602522 0.74796617 0.49875988],297.9013949766636,,,0.8006203174591064
165,[ 9.47054658  2.58723597  1.6431     21.          1.          0.        ],[0.74917245 0.57982895 0.61435398],284.240210610522,,,0.8064069747924805
166,"[  5.27434278   2.26537403   3.2095     -20.           2.
   0.        ]",[0.61611105 0.79829847 0.72784077],319.79946874929266,,,0.6349513530731201
167,[11.99927552  0.45701287  4.3398     25.          2.          2.        ],[0.52025726 0.69757118 0.48279424],282.2024626545675,,,0.7969129085540771
168,[ 9.34949826  0.37187034  5.5393     15.          1.          2.        ],[0.45653248 0.72996308 0.32945615],288.4383279267839,,,0.6665146350860596
169,"[  5.91281729   3.13414368   5.8339     -21.           0.
   1.        ]",[0.45322322 0.76219995 0.4650165 ],317.9447736122628,,,0.8230695724487305
170,[16.69345266  1.77694917  2.7678     28.          0.          1.        ],[0.67287786 0.57757456 0.6074412 ],284.1487034818887,,,0.8123323917388916
171,[ 9.81088055  0.42079467  4.4157     -9.          1.          0.        ],[0.53278231 0.79959811 0.48413514],313.9743858711196,,,0.7382304668426514
172,[16.3949039   0.27118621  0.1416     30.          2.          1.        ],[0.80016196 0.664419   0.60942537],285.9821176898483,,,0.5482726097106934
173,"[  6.01579731   1.60383502   5.6447     -19.           1.
   0.        ]",[0.44310303 0.80180622 0.49471774],317.767262289658,,,0.5505704879760742
174,[19.0862048   1.04358388  0.2573     10.          0.          1.        ],[0.81374653 0.69915386 0.60755025],307.7853209192986,,,0.7135183811187744
175,"[2.41720343e+01 6.95274617e-03 9.07470000e+00 2.80000000e+01
 2.00000000e+00 0.00000000e+00]",[0.15343683 0.67754832 0.04046707],287.0903815110199,,,0.8239772319793701
176,[ 8.59522898  0.42307533  3.9614     -2.          2.          1.        ],[0.55316453 0.79765059 0.65966292],306.2107536495855,,,0.6638851165771484
177,"[  9.23901159   0.33478059   8.3551     -10.           0.
   2.        ]",[0.26521373 0.81588849 0.24514554],310.54913100553154,,,0.5600285530090332
178,[10.10033532  0.50766072  5.8269      6.          2.          0.        ],[0.39648234 0.753111   0.31232189],297.7657746000816,,,0.8136270046234131
179,"[ 11.25175093   0.11224756   2.8674     -23.           2.
   1.        ]",[0.61943182 0.86985993 0.77957273],331.2721033692198,,,0.274672269821167
180,"[ 15.24040807   1.97633175   4.2246     -23.           0.
   1.        ]",[0.54291635 0.80610936 0.51462163],332.03947632055724,,,0.8116917610168457
181,[22.0309227   0.09754555  5.502      19.          1.          0.        ],[0.40136744 0.69763461 0.23519874],297.43137714329765,,,0.8266241550445557
182,[19.70604986  0.47707174  2.2438     11.          1.          1.        ],[0.66933088 0.73222183 0.44625388],305.98517811523845,,,0.7918779850006104
183,[ 9.46896565  0.03575794  1.539      15.          1.          1.        ],[0.7572827  0.72578038 0.55981555],292.89420771566404,,,0.5602397918701172
184,"[  8.38070255   0.75144263   7.6055     -27.           1.
   0.        ]",[0.28324506 0.85020445 0.33884454],327.02375992405877,,,0.5502841472625732
185,"[ 11.85277846   0.86643108   0.9884     -13.           1.
   1.        ]",[0.77167463 0.81145855 0.70819139],322.9979473804011,,,0.5893385410308838
186,[13.05319958  1.36209982  1.3174     10.          2.          2.        ],[0.73572458 0.73260467 0.46139292],300.37369976106925,,,0.6140501499176025
187,[12.14930393  0.49626972  4.9416     23.          2.          0.        ],[0.46633835 0.67625928 0.32566581],283.7114342098697,,,0.5939316749572754
